Time,Open,High,Low,Last,Change,Volume
04/14/2020,52.24,55.14,52.11,54.93,3.99,85306704
04/13/2020,48.47,51.07,48.23,50.94,2.56,64290100
04/09/2020,49.65,50.25,47.72,48.38,-0.41,80357296
04/08/2020,48.07,49,47.61,48.79,1.23,64930700
04/07/2020,48.96,49.65,46.675,47.56,0.04,102098600
04/06/2020,44.3,47.58,44.06,47.52,4.93,82293904
04/03/2020,44.3,44.8393,41.7,42.59,-1.9,79334896
04/02/2020,43.4,45.28,43.1,44.49,0.83,79024096
04/01/2020,44.18,46.85,43.16,43.66,-1.82,92083000
03/31/2020,47.92,48.53,45.16,45.48,-2.38,83483696
03/30/2020,47.24,48.46,46.66,47.86,1.28,68486600
03/27/2020,46.32,47.975,45.9,46.58,-0.92,74599200
03/26/2020,45.78,47.5,45.4,47.5,2.87,73915600
03/25/2020,46.79,47.875,44.425,44.63,-1.59,93760304
03/24/2020,44.04,46.81,43.99,46.22,4.58,106794096
03/23/2020,40.62,42.32,38.95,41.64,2.03,101704600
03/20/2020,41.51,42.4825,39.58,39.61,-0.21,106859504
03/19/2020,39.56,41.7,37.69,39.82,0.7,88939000
03/18/2020,39.54,41.95,36.75,39.12,-2.76,106949200
03/17/2020,40.19,42.88,38.3,41.88,3.17,92741800
03/16/2020,39.08,43.37,38.51,38.71,-5.19,84545800
03/13/2020,42.2,43.91,39.6,43.9,4.89,86689600
03/12/2020,42,42.5,39,39.01,-6.69,107461504
03/11/2020,44.19,45.97,43.8,45.7,0.32,102319000
03/10/2020,45.41,45.44,43.1,45.38,2.11,76228200
03/09/2020,43.03,46.34,42.51,43.27,-5.32,80859696
03/06/2020,49.44,49.54,46.74,48.59,0.48,124590800
03/05/2020,48.68,49.72,47.51,48.11,-2,98302704
03/04/2020,48.25,50.14,47.2101,50.11,3.36,93311696
03/03/2020,49.03,50.2,45.67,46.75,-0.71,141966704
03/02/2020,47.42,47.68,44.66,47.46,1.98,102324704
02/28/2020,41.35,46.15,41.04,45.48,1.47,100667696
