Time,Open,High,Low,Last,Change,Volume
02/11/2020,142.85,142.99,140.46,141.01,-1.58,10790000
02/10/2020,141.03,142.59,140.46,142.59,1.57,8162000
02/07/2020,141.89,141.9895,140.12,141.02,-1.68,10948800
02/06/2020,141.92,143.945,141.22,142.7,1.33,9504600
02/05/2020,146.6,147.3,138.57,141.37,-3.36,27824100
02/04/2020,145.49,145.59,143.25,144.73,3.41,23519700
02/03/2020,139.79,141.82,139.75,141.32,3.01,12659900
01/31/2020,138.4,138.67,137.06,138.31,0.5,12379000
01/30/2020,135.09,137.85,134.83,137.81,1.75,11847300
01/29/2020,138.6,138.68,135.795,136.06,-2.31,9389200
01/28/2020,136.5,138.93,135.86,138.37,2.47,10390000
01/27/2020,135.86,137.73,135,135.9,-4.18,12831800
01/24/2020,141.4,142.25,139.2,140.08,-2.12,13076300
01/23/2020,143.6,143.61,140.65,142.2,-1.81,11081900
01/22/2020,144.45,144.79,143.54,144.01,0.45,7549900
01/21/2020,144.24,144.59,143.01,143.56,-0.77,9250100
01/17/2020,145.54,145.64,144.01,144.33,-0.79,10355300
01/16/2020,145.09,145.43,144.44,145.12,0.8,6948300
01/15/2020,145.71,145.71,143.93,144.32,-0.88,6818100
01/14/2020,143.41,146.72,142.29,145.2,1.32,14846300
01/13/2020,144.75,144.75,143.36,143.88,-0.74,9926300
01/10/2020,145.3,145.5,144.26,144.62,-0.21,5154800
01/09/2020,146.47,146.625,144.61,144.83,-0.57,6668200
01/08/2020,145.49,146.13,144.82,145.4,-0.3,6986300
01/07/2020,145.99,146.8699,145.42,145.7,0.05,6972800
01/06/2020,145.54,146.03,144.31,145.65,-0.85,8268300
01/03/2020,146.4,147.9,146.0549,146.5,-1.7,7321800
01/02/2020,145.29,148.2,145.1,148.2,3.57,9504700
12/31/2019,143.67,144.77,143.26,144.63,0.86,5663900
12/30/2019,145.75,145.87,143.4,143.77,-1.98,6605400
12/27/2019,146.05,146.51,145.45,145.75,0.05,5497500
12/26/2019,145.4,145.86,145.17,145.7,0.41,4431100
12/24/2019,144.58,145.43,144.45,145.29,0.61,3508500
12/23/2019,145.91,146.33,144.33,144.68,-2.2,9318600
12/20/2019,147.15,147.88,145.77,146.88,0.73,12631800
