Time,Open,High,Low,Last,Change,Volume
06/10/2020,2645,2722.35,2626.26,2647.45,46.59,4946000
06/09/2020,2529.44,2626.43,2525,2600.86,76.8,5175900
06/08/2020,2500.2,2530,2487.335,2524.06,41.06,3970600
06/05/2020,2444.51,2488.645,2437.13,2483,22.4,3306400
06/04/2020,2477.43,2507.54,2450.01,2460.6,-17.8,2948700
06/03/2020,2468.01,2488,2461.17,2478.4,5.99,2671000
06/02/2020,2467,2473.53,2445.31,2472.41,1.37,2529900
06/01/2020,2448,2476.93,2444.17,2471.04,28.67,2938000
05/29/2020,2415.94,2442.37,2398.197,2442.37,41.27,3529300
05/28/2020,2384.33,2436.97,2378.23,2401.1,-9.29,3193100
05/27/2020,2404.99,2413.58,2330,2410.39,-11.47,5056900
05/26/2020,2458,2462,2414.06,2421.86,-15.02,3568100
05/22/2020,2455.01,2469.85,2430.13,2436.88,-9.86,2867000
05/21/2020,2500,2525.45,2442.54,2446.74,-51.2,5114400
05/20/2020,2477.87,2500.01,2467.27,2497.94,48.61,3998100
05/19/2020,2429.83,2484.995,2428.97,2449.33,23.07,4320400
05/18/2020,2404.35,2433,2384.01,2426.26,16.48,4366500
05/15/2020,2368.52,2411,2356.37,2409.78,20.93,4234900
05/14/2020,2361.01,2391.37,2353.21,2388.85,20.93,3648100
05/13/2020,2366.8,2407.7,2337.805,2367.92,10.97,4782900
05/12/2020,2411.85,2419,2355,2356.95,-52.05,3074900
05/11/2020,2374.7,2419.665,2372.11,2409,29.39,3259200
05/08/2020,2372.14,2387.245,2357,2379.61,12,3211200
05/07/2020,2374.78,2376,2343.11,2367.61,16.35,3396400
05/06/2020,2329.44,2357.45,2320,2351.26,33.46,3117800
05/05/2020,2340,2351,2307.125,2317.8,1.81,3242400
05/04/2020,2256.38,2326.98,2256.38,2315.99,29.95,4865900
05/01/2020,2336.8,2362.44,2258.19,2286.04,-187.96,9772600
04/30/2020,2419.84,2475,2396.01,2474,101.29,9534600
04/29/2020,2330.01,2391.89,2310,2372.71,58.63,4591500
04/28/2020,2372.1,2373.5,2306,2314.08,-61.92,5269400
04/27/2020,2443.2,2444.88,2363,2376,-34.22,5645600
04/24/2020,2417,2420.433,2382,2410.22,10.77,3831700
04/23/2020,2399.98,2424.22,2382.08,2399.45,35.96,5066500
04/22/2020,2369,2394,2351,2363.49,35.37,4218200
04/21/2020,2416.61,2428.31,2279.66,2328.12,-65.49,7476600
04/20/2020,2389.95,2444.98,2386.05,2393.61,18.61,5770600
04/17/2020,2372.33,2400,2316.02,2375,-33.19,7930000
04/16/2020,2346,2460.998,2335,2408.19,100.51,12038200
04/15/2020,2257.68,2333.369,2245,2307.68,24.36,6866500
04/14/2020,2200.47,2292,2186.21,2283.32,114.45,8087100
04/13/2020,2040,2180,2038,2168.87,126.11,6716700
04/09/2020,2044.3,2053,2017.66,2042.76,-0.24,4655600
04/08/2020,2021,2044,2011.15,2043,31.4,3977300
04/07/2020,2017.11,2035.72,1997.62,2011.6,14.01,5113900
04/06/2020,1936,1998.52,1930.02,1997.59,91,5773100
04/03/2020,1911.15,1926.33,1889.15,1906.59,-12.24,3609800
04/02/2020,1901.64,1927.526,1890,1918.83,11.13,4335900
04/01/2020,1932.97,1944.96,1893,1907.7,-42.02,4121800
03/31/2020,1964.35,1993.02,1944.01,1949.72,-14.23,5123600
03/30/2020,1922.83,1973.63,1912.34,1963.95,63.85,6126000
03/27/2020,1930.86,1939.79,1899.92,1900.1,-55.39,5387800
03/26/2020,1902,1956.49,1889.29,1955.49,69.65,6235100
03/25/2020,1920.69,1950.26,1885.78,1885.84,-54.26,6479000
03/24/2020,1951.495,1955,1900.34,1940.1,37.27,7147000
03/23/2020,1827.75,1919.4,1812,1902.83,56.74,7808400
03/20/2020,1926.31,1957,1820.73,1846.09,-34.84,9817800
03/19/2020,1860,1945,1832.65,1880.93,50.93,10399900
03/18/2020,1750,1841.66,1745,1830,22.16,9645200
03/17/2020,1775.47,1857.775,1689.24,1807.84,118.69,10917100
03/16/2020,1641.51,1759.452,1626.032,1689.15,-95.85,8917200
03/13/2020,1755,1786.31,1680.62,1785,108.39,8809700
03/12/2020,1721.98,1765,1675,1676.61,-144.25,11346200
03/11/2020,1857.85,1871.319,1801.5,1820.86,-70.96,5646800
