Time,Open,High,Low,Last,Change,Volume
05/10/2019,49.355,49.7125,48.1925,49.295,-0.885,164834800
05/09/2019,50.1,50.42,49.165,50.18,-0.545,139634400
05/08/2019,50.475,51.335,50.4375,50.725,0.01,105358000
05/07/2019,51.47,51.85437,50.20625,50.715,-1.405,155054800
05/06/2019,51.0725,52.21,50.875,52.12,-0.8175,129772400
05/03/2019,52.7225,52.96,52.5575,52.9375,0.65,83569200
05/02/2019,52.46,53.1625,52.0325,52.2875,-0.3425,127985200
05/01/2019,52.47,53.8275,52.3075,52.63,2.4625,259309200
04/30/2019,50.765,50.85,49.7775,50.1675,-0.985,186139600
04/29/2019,51.1,51.4925,50.965,51.1525,0.0775,88818800
04/26/2019,51.225,51.25,50.53,51.075,-0.245,74596400
04/25/2019,51.7075,51.94,51.28,51.32,-0.47,74172800
04/24/2019,51.84,52.12,51.7625,51.79,-0.08,70162400
04/23/2019,51.1075,51.9375,50.975,51.87,0.7375,93291600
04/22/2019,50.7075,51.235,50.585,51.1325,0.1675,77758000
04/18/2019,50.78,51.0375,50.63,50.965,0.1825,96782800
04/17/2019,49.885,50.845,49.6525,50.7825,0.97,115626800
04/16/2019,49.865,50.3425,49.64,49.8125,0.005,102785200
04/15/2019,49.645,49.9625,49.5025,49.8075,0.09,70146400
04/12/2019,49.8,50.035,49.0525,49.7175,-0.02,111042400
04/11/2019,50.2125,50.25,49.61077,49.7375,-0.4175,83603200
04/10/2019,49.67,50.185,49.545,50.155,0.28,86780800
04/09/2019,50.08,50.7125,49.8075,49.875,-0.15,143072800
04/08/2019,49.105,50.0575,49.085,50.025,0.775,103526400
04/05/2019,49.1125,49.275,48.9825,49.25,0.3275,74106400
