Time,Open,High,Low,Last,Change,Volume
03/27/2020,158.2,160.09,154.75,156.79,-6.55,24879800
03/26/2020,158.25,164,157.0201,163.34,7.13,26579000
03/25/2020,158.92,162.99,153.06,156.21,-4.77,35184200
03/24/2020,155.21,161.31,152.57,160.98,12.88,30440300
03/23/2020,149.66,152.31,142.25,148.1,-1.63,29830700
03/20/2020,156.02,159.27,148,149.73,-3.4,32568400
03/19/2020,146.62,159.9294,144.8,153.13,6.17,39862300
03/18/2020,139.75,148.18,137.1006,146.96,-2.46,37553100
03/17/2020,150.74,153.94,140,149.42,3.41,34255500
03/16/2020,152.32,159.13,143.1,146.01,-24.27,39120400
03/13/2020,163.53,170.79,157.6,170.28,15.81,35028600
03/12/2020,159.54,166.6,154.34,154.47,-15.77,43266300
03/11/2020,174.01,175.88,167.66,170.24,-7.95,20397200
03/10/2020,174.67,178.29,169.5,178.19,8.69,24517700
03/09/2020,169.6,175,165.19,169.5,-11.59,29949000
03/06/2020,178.33,183.78,176.26,181.09,-4.08,24559500
03/05/2020,186.78,188.99,183.8901,185.17,-6.59,19333400
03/04/2020,189.17,191.83,186.39,191.76,5.87,23062400
03/03/2020,196.22,197.24,183.97,185.89,-10.55,27984000
03/02/2020,194.03,196.57,188.85,196.44,3.97,24948900
02/28/2020,182.7,192.74,181.82,192.47,2.72,32583400
02/27/2020,191.82,195.88,189.5,189.75,-7.45,21682600
02/26/2020,197.19,201.21,195.49,197.2,0.43,16555200
02/25/2020,202.25,203.5,195.95,196.77,-3.95,21431600
02/24/2020,201.8,203.65,198.17,200.72,-9.46,23080000
02/21/2020,213.48,214.237,208.8305,210.18,-4.4,14098400
02/20/2020,216.52,218.765,212.945,214.58,-2.91,13109200
02/19/2020,217.99,218.32,216.11,217.49,-0.31,12135100
02/18/2020,213.55,217.975,213.4,217.8,3.62,15630000
02/14/2020,214,214.93,212.65,214.18,1.04,10741700
02/13/2020,209.52,214.3259,209.18,213.14,2.38,15396600
02/12/2020,207.85,211.22,207.4,210.76,3.57,13813700
02/11/2020,210.19,210.86,206.5102,207.19,-5.87,25030800
02/10/2020,211.52,213.8,210.66,213.06,0.73,11856300
02/07/2020,210.3,212.82,209.93,212.33,1.48,12242500
02/06/2020,210.47,211.19,209.338,210.85,0.74,10567500
02/05/2020,212.51,212.73,208.71,210.11,0.28,12538100
02/04/2020,206.62,210.6,205.2025,209.83,5.64,19628800
02/03/2020,203.44,205.14,202.5,204.19,2.28,15510500
01/31/2020,208.43,208.69,201.06,201.91,-7.62,31359900
01/30/2020,206.53,211.43,204.75,209.53,-13.7,48775400
01/29/2020,221.44,224.2,218.45,223.23,5.44,33610000
01/28/2020,216.14,218.74,213.52,217.79,2.92,13413800
01/27/2020,213.1,216.06,212.5,214.87,-3.07,13810600
01/24/2020,220.8,221.78,216.11,217.94,-1.82,11905800
01/23/2020,220.75,221.485,219.27,219.76,-1.56,11195000
01/22/2020,222.31,222.75,221.28,221.32,-0.12,12212800
01/21/2020,222.15,222.37,219.12,221.44,-0.7,14275700
01/17/2020,222.03,222.29,220.53,222.14,0.37,15905900
01/16/2020,222.57,222.63,220.39,221.77,0.62,10015200
01/15/2020,220.61,221.68,220.14,221.15,2.09,10036400
01/14/2020,221.61,222.38,218.63,219.06,-2.85,13315300
01/13/2020,219.6,221.97,219.21,221.91,3.85,14494500
01/10/2020,219.2,219.88,217.42,218.06,-0.24,12127400
01/09/2020,217.54,218.38,216.278,218.3,3.08,12679500
01/08/2020,213,216.24,212.6121,215.22,2.16,13492700
01/07/2020,212.82,214.58,211.75,213.06,0.46,15111800
01/06/2020,206.7,212.78,206.52,212.6,3.93,17073800
01/03/2020,207.21,210.4,206.95,208.67,-1.11,11197400
01/02/2020,206.75,209.79,206.27,209.78,4.53,12090700
12/31/2019,203.995,205.56,203.6001,205.25,0.84,8962700
12/30/2019,207.86,207.9,203.9001,204.41,-3.69,10534400
12/27/2019,208.6697,208.93,206.5875,208.1,0.31,10287600
12/26/2019,205.57,207.82,205.31,207.79,2.67,9368200
12/24/2019,206.3,206.79,205,205.12,-1.06,6046200
12/23/2019,206.7,208.59,205.68,206.18,-0.12,13353100
12/20/2019,207.48,207.71,203.43,206.3,0.24,27315200
12/19/2019,202.78,206.3,202.51,206.06,3.56,16808100
12/18/2019,200.09,204.3,200.09,202.5,4.11,23284700
12/17/2019,198.84,199,196.13,198.39,0.47,10177600
12/16/2019,195.27,199.12,194.81,197.92,3.81,14922700
12/13/2019,196.4,196.8,193.17,194.11,-2.64,18806000
12/12/2019,202.35,203.66,194.1,196.75,-5.51,23766900
12/11/2019,200.28,202.63,200.28,202.26,1.39,8041800
12/10/2019,201.66,202.05,200.15,200.87,-0.47,9485500
12/09/2019,200.65,203.1418,200.21,201.34,0.29,12013200
12/06/2019,200.5,201.57,200.06,201.05,1.69,12279500
12/05/2019,199.86,201.29,198.2126,199.36,0.65,9755300
12/04/2019,200,200.0288,198.05,198.71,-0.11,8459900
12/03/2019,197.6,198.93,195.08,198.82,-0.88,13014100
12/02/2019,202.13,202.18,198.05,199.7,-1.94,11542000
11/29/2019,201.6,203.8,201.21,201.64,-0.36,7985200
11/27/2019,199.9,203.14,199.42,202,3.03,12760500
11/26/2019,200,200.15,198.0387,198.97,-0.82,11748600
11/25/2019,199.51,200.97,199.25,199.79,0.97,15286400
11/22/2019,198.38,199.3,197.62,198.82,0.89,9959800
11/21/2019,197.42,199.09,196.86,197.93,0.42,12130900
11/20/2019,198.58,199.59,195.43,197.51,-1.81,12370200
11/19/2019,197.4,200,196.86,199.32,1.92,19070200
11/18/2019,194.56,198.63,193.05,197.4,2.3,16176100
11/15/2019,194.26,195.3,193.38,195.1,1.95,11530200
11/14/2019,192.93,194.03,191.45,193.15,-0.04,9059800
11/13/2019,194.7,195.7,192.74,193.19,-1.28,11003900
11/12/2019,190,195.06,189.74,194.47,4.86,17606800
11/11/2019,189.93,190.08,188.54,189.61,-1.23,8637700
11/08/2019,190,192.34,189.7,190.84,0.42,10764700
11/07/2019,191.91,193.44,189.47,190.42,-1.13,13472900
11/06/2019,194.03,194.37,191.35,191.55,-2.77,10973000
11/05/2019,195.37,195.75,193.6,194.32,-0.4,9941900
11/04/2019,194.55,197.3672,193.8119,194.72,1.1,16371200
11/01/2019,192.85,194.11,189.91,193.62,1.97,21711800
10/31/2019,196.7,198.09,188.25,191.65,3.4,42286500
10/30/2019,189.56,190.45,185.98,188.25,-1.06,28734500
10/29/2019,191.69,192.53,188.47,189.31,-0.09,13574800
10/28/2019,187.2,189.53,185.08,189.4,1.51,13657800
10/25/2019,185.83,189,185.0876,187.89,1.51,8061200
10/24/2019,184.62,186.73,182.8,186.38,0.23,11505400
10/23/2019,182.01,186.38,182,186.15,3.81,12370800
10/22/2019,190,190.65,181.5,182.34,-7.42,19854100
10/21/2019,187.04,189.91,186.75,189.76,3.91,8580700
10/18/2019,190.23,191.49,183.9239,185.85,-4.54,16882800
10/17/2019,190.3,190.84,188.765,190.39,0.84,9761500
10/16/2019,188.32,189.7,186.9002,189.55,0.66,10560300
10/15/2019,183.8,190.38,183.66,188.89,5.61,15143100
10/14/2019,184.2,184.62,182.5735,183.28,-0.91,7203600
10/11/2019,182.15,186.49,182.14,184.19,4.16,14998700
10/10/2019,180.32,181.61,179.17,180.03,0.18,8980900
10/09/2019,179.16,180.72,177.94,179.85,2.1,7648800
10/08/2019,178.26,180.37,177.72,177.75,-1.93,10084800
10/07/2019,180,181.18,178.09,179.68,-0.77,9359700
10/04/2019,179.55,180.98,178.1,180.45,1.07,10476300
10/03/2019,175.57,179.84,173.63,179.38,4.78,16789300
10/02/2019,174.84,176.53,173.09,174.6,-1.21,16374100
10/01/2019,179.15,179.84,174.88,175.81,-2.27,17261500
09/30/2019,177.25,178.67,176.85,178.08,0.98,11071400
09/27/2019,180.49,180.755,175.66,177.1,-3.01,14663500
09/26/2019,181.33,181.4,177.67,180.11,-2.69,16280600
09/25/2019,181.45,183.42,177.87,182.8,1.52,18339900
09/24/2019,187.98,188.04,180.39,181.28,-5.54,18775600
09/23/2019,189.34,190.1,185.2062,186.82,-3.11,14370000
09/20/2019,190.66,193.1,188.12,189.93,-0.21,20359800
09/19/2019,188.66,191.1,188.15,190.14,2,10474600
09/18/2019,188.09,189.08,186.012,188.14,0.06,9945700
09/17/2019,186.66,188.32,185.54,188.08,1.86,9751500
09/16/2019,186.93,187.7943,185.765,186.22,-0.97,8444800
09/13/2019,187.32,187.97,186.54,187.19,-0.28,11441100
09/12/2019,189.86,190.93,187.23,187.47,-1.02,11419700
09/11/2019,186.46,189.44,186.08,188.49,2.32,11761600
09/10/2019,187.44,188.1,184.55,186.17,-2.59,15455800
09/09/2019,187.73,188.98,185.8466,188.76,1.27,14722400
09/06/2019,190.21,190.21,186.35,187.49,-3.41,15226800
09/05/2019,188.53,191.36,187.94,190.9,3.76,13896600
09/04/2019,184.65,187.7494,183.89,187.14,4.75,11314500
09/03/2019,184,185.67,182.11,182.39,-3.28,9792100
08/30/2019,186.78,186.8017,183.4585,185.67,0.1,10785700
08/29/2019,183.77,186.0752,183.47,185.57,3.81,10135000
08/28/2019,180.53,181.95,178.92,181.76,0.46,9392000
08/27/2019,181.93,184.04,181.01,181.3,0.94,14408900
08/26/2019,179.4,180.5,178.24,180.36,2.61,8780400
08/23/2019,180.84,183.13,176.66,177.75,-4.29,17331200
08/22/2019,183.43,184.11,179.91,182.04,-1.51,10829500
08/21/2019,185,185.9,183.14,183.55,-0.26,8409500
08/20/2019,185.45,186,182.39,183.81,-2.36,10087500
08/19/2019,186.01,187.5,184.85,186.17,2.47,9699600
08/16/2019,183.75,185.1,182.36,183.7,1.11,12844800
08/15/2019,180.95,183.2,180.03,182.59,2.88,13059600
08/14/2019,185.8,185.99,179.31,179.71,-8.74,18903700
08/13/2019,185.52,191.38,185.37,188.45,3.08,13653300
08/12/2019,186.85,187.59,184.46,185.37,-2.48,10936200
08/09/2019,190,190.98,187.12,187.85,-2.31,11058800
08/08/2019,186.62,190.34,184.05,190.16,5.01,14828900
08/07/2019,183.6,186.37,181.22,185.15,0.64,15833100
08/06/2019,183.69,185.789,183.09,184.51,2.78,18035600
08/05/2019,184.69,185.67,179.34,181.73,-7.29,23086600
08/02/2019,191.1,192.62,188.07,189.02,-3.71,15296900
08/01/2019,194.17,198.47,190.88,192.73,-1.5,17777000
07/31/2019,196.95,198.76,192.68,194.23,-2.81,14593500
07/30/2019,195.39,198.71,193.5,197.04,1.1,11903500
07/29/2019,199,199.63,195.3,195.94,-3.81,16530800
07/26/2019,200.19,202.88,196.25,199.75,-0.96,24433900
07/25/2019,206.7,208.66,198.26,200.71,-3.95,39889800
07/24/2019,197.63,204.81,197.22,204.66,2.3,32532500
07/23/2019,202.84,204.242,200.9625,202.36,0.04,14583600
07/22/2019,199.91,202.57,198.81,202.32,3.96,13589000
07/19/2019,202.18,202.33,198.07,198.36,-2.42,12098200
07/18/2019,200.15,202.47,199.38,200.78,-1.02,11956500
07/17/2019,204.18,204.36,201.59,201.8,-2.04,12083700
07/16/2019,203.89,205.4707,203.1,203.84,-0.07,12132700
07/15/2019,204.25,205.33,201.82,203.91,-0.96,16030300
07/12/2019,199.68,205.3,199.16,204.87,3.64,15366200
07/11/2019,203.26,203.8,200.21,201.23,-1.5,13678400
07/10/2019,200,202.96,199.67,202.73,3.52,20571700
07/09/2019,194.97,199.46,194.89,199.21,3.45,14698600
07/08/2019,195.19,196.68,193.64,195.76,-0.64,9723800
07/05/2019,196.18,197.07,194.17,196.4,-0.8,11164100
07/03/2019,194.16,197.4,194.16,197.2,2.2,10246100
07/02/2019,193,195,192.71,195,2,9049900
07/01/2019,195.21,195.28,191.93,193,0,14204600
06/28/2019,190.55,193.2,189.94,193,3.5,16378800
06/27/2019,189.88,189.95,188.27,189.5,1.84,11158900
06/26/2019,189.54,190.76,187.31,187.66,-1.18,12808600
06/25/2019,192.88,193.14,188.13,188.84,-3.76,16750300
06/24/2019,192.42,193.98,191.57,192.6,1.46,15508900
06/21/2019,188.75,192,188.75,191.14,1.61,22751100
06/20/2019,190.95,191.16,187.64,189.53,2.05,14635700
06/19/2019,187,188.1,184.55,187.48,-0.99,21417000
06/18/2019,194,194.53,187.28,188.47,-0.54,37571300
06/17/2019,185.01,189.5,184.4105,189.01,7.68,29459800
06/14/2019,180.51,181.8398,180,181.33,3.86,16773600
06/13/2019,175.53,178.03,174.606,177.47,2.43,12253500
06/12/2019,178.38,179.27,172.88,175.04,-3.06,17699800
06/11/2019,178.48,179.98,176.79,178.1,3.28,15266600
06/10/2019,174.75,177.86,173.8,174.82,1.47,14767900
06/07/2019,170.17,173.87,168.84,173.35,5.02,16917300
06/06/2019,168.3,169.7,167.23,168.33,0.16,12446300
06/05/2019,167.48,168.72,164.63,168.17,0.67,19758300
